"Document ID","Document Title",Categories,"Number of Downloads"
40111,"Seizure Smart Fact Sheet Review Test","Assisted Living, Neurological Care, Neurological Care, Staff Development, Staff Development, Tools and Templates, Tools and Templates",46
450992,"MMWR Report: Active Monitoring of Persons Exposed to Patients with Confirmed COVID-19 (January &#8211; February 2020)","Assisted Living, CDC, CDC, MMWRs, MMWRs, Regulations, Regulatory Agencies",46
22456,"Wash Your Hands","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",46
33472,"Leaf Prints Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",46
32455,"Section B: Hearing, Speech, and Vision","*RAI Manual, Chapter 3, MDS",46
27860,"F-813 Personal Food Policy","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",46
39651,"Module 02: Diagnosing Dementia (Pre-Post-Test Questions with Answer Key)","Assisted Living, Dementia, Dementia, Staff Development, Staff Development, Tools and Templates, Tools and Templates",46
27930,"Antipsychotic Medicines for People with Dementia","Assisted Living, Dementia Care / Antipsychotic Drugs, Dementia/ Anti Psychotic Drugs, Government Initiatives, Regulations",45
39745,"Good Mental Health is Ageless (English)","Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Regulatory Agencies, SAMHSA, Staff Development, Staff Development, Tools and Templates, Tools and Templates",45
27731,"F-568 Accounting and Records of Personal Funds","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",45
35170,"QAPI Leadership Rounding Guide","Element 2 - Governance and Leadership, Government Initiatives, MEGA Rule, Phase 3, QAPI",45
456292,"Upgrade SAMS Access to Utilize New Point of Care Laboratory Reporting Pathway in NHSN","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, News, News, Regulations, Regulatory Agencies",45
28019,"F-689: Failure to Provide Adequate Supervision While Smoking (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",45
451715,"Document Id: 451715 (Deleted)",,45
13451,"Preventing Falls Fact Sheet","1. Fact Sheets, 1. Fact Sheets, Assisted Living, OSHA, OSHA, Safety, Safety, Walking/Working Surfaces - Slips, Trips and Falls, Walking/Working Surfaces – Slips, Trips and Falls",45
450704,"Lithium Medication Care Plan","High Risk Medication Care Plans, High Risk Medication Care Plans, MDS, Medication Management, Nursing, Tools and Templates",45
41385,"Provider Compliance Tips for Glucose Monitors and Diabetic Accessories/Supplies","CMS, Medicare, Provider Guides, Regulatory Agencies",45
27850,"F-803 Menus Meet Resident Needs / Prep in Advance / Followed","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",45
32489,"MDS 3.0 Chapter 3: Overview to the Item By Item Guide to the MDS","*RAI Manual, Chapter 3, MDS",45
24565,"Frequently Asked Questions Related to Long Term Care Regulations, Survey Process, and Training","1. LTC Survey Process Procedures, Long Term Care Survey Process, Survey and Certification",45
37887,"Therapy Treatment Procedures for Neuromuscular Re-Education Policy","Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Therapy, Therapy, Therapy, Tools and Templates, Tools and Templates",45
24584,"SNF Beneficiary Protection Notification Review: CMS-20052 Form (Surveyor Form)","4. Mandatory Facility Level Tasks, Long Term Care Survey Process, Survey and Certification",44
452138,"COVID-19 Workforce Virtual Toolkit: Resources for Healthcare Decision Makers Responding to COVID-19 Workforce Concerns","HHS, Regulatory Agencies",44
24624,"Assessment Factors Used to Determine the Seriousness of Deficiencies","8. Surveyor Worksheets, Long Term Care Survey Process, Survey and Certification",44
33847,"Pneumonia &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",44
35152,"QAPI at a Glance","Element 1 - Design and Scope, Government Initiatives, MEGA Rule, Phase 3, QAPI",44
35926,"Sprinkler System Inspection Log","Life Safety Code, Maintenance, Tools, Tools and Templates",44
33381,"Illinois &#8211; Assisted Living State Regulations","ALF State Regulations, Assisted Living, Assisted Living State Regulations, Illinois, Illinois, Regulations, State Regulations",44
35961,"Section N: Applicability to Care Planning","MDS, Supplemental Tools, Tools and Templates",44
27777,"F-646 MD / ID Significant Change Notification","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",44
40337,"Phase 2: Infection Control","Assisted Living, Staff Development, Staff Development, Surveyor Training, Surveyor Training, Tools and Templates, Tools and Templates",44
41402,"Arbitration Compliance Packet","Administrative, Business Office, Tools, Tools and Templates",44
40133,"Ostomy Instructions Resident Handout","Nursing, Supplemental Tools, Tools and Templates",44
33483,"Pennies for Prizes Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",44
27854,"F-807 Drinks Available to Meet Needs / Preferences / Hydration","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",44
450526,"Person-Centered Dining Fact Sheet Pre/Post Test Questions with Answer Key","Assisted Living, Nutrition and Hydration, Nutrition and Hydration, Staff Development, Staff Development, Tools and Templates, Tools and Templates",44
451058,"Abuse Complainant Statement","Abuse, Administrative, Risk Management, Tools and Templates",44
22517,"Legionella Environmental Assessment Form","Assisted Living, CDC, CDC, Legionella, Legionella, Regulations, Regulatory Agencies",44
22526,"Legionella Toolkit &#8211; Developing a Water Management Program to Reduce Legionella Growth &amp; Spread in Buildings","Assisted Living, CDC, CDC, Legionella, Legionella, Regulations, Regulatory Agencies",44
12811,"MDS 3.0 Chapter 5: Submission and Correction of the MDS Assessments","*RAI Manual, Chapter 5, MDS",43
39437,"Active Shooter: What You Can Do Student Manual","Active Shooter, Active Shooter, Assisted Living, Staff Development, Staff Development, Tools and Templates, Tools and Templates",43
37924,"Backup Software IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",43
37930,"Data Locations IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",43
25899,"Working With Trauma Survivors: What Workers Need to Know","Survey and Certification, Veterans Affairs",43
12846,"Appendix E: MDS 3.0 &#8211; PHQ-9 Scoring Rules &amp; Instruction for BIMS (When Administered in Writing)","Appendices, Appendix E, MDS",43
37972,"Software Purchase IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",43
27755,"F-606 Not Employ / Engage Staff with Adverse Actions","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",43
42605,"Facility Staffing Data (August 2019)","Five Star Quality Rating System, Staffing, Survey and Certification",43
451183,"CMS FAQs on Essential Health Benefit Coverage and the Coronavirus (COVID-19)","Assisted Living, CDC, CDC, CMS, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, News, Regulations, Regulatory Agencies",43
455810,"ASPR-TRACIE COVID-19 Considerations for Long Term Care Facilities","Assisted Living, Basic Preparedness, Basic Preparedness, CDC, CDC, Coronavirus, Coronavirus, Emergency Planning, Emergency Planning, Emergency Preparedness, Emergency Preparedness, Guidance Documents, Guidance Documents, Regulations, Regulatory Agencies, Safety, Safety",43
36489,"Medication Regimen Review Form","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",43
23947,"E0015 &#8211; Subsistence Needs for Staff and Patients","Appendix Z (E-Tags), Survey and Certification",43
33675,"Altered Elimination Device &#8211; Ostomy &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",43
457105,"Respiratory Protection Program &#8211; An OSHA Compliance Resource","Forms and Checklists, Infection Control, Nursing, Tools and Templates",43
33947,"Risk For Bleeding &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",43
37028,"Emergency Preparedness Committee: Team Charter","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Roles and Responsibilities, Roles and Responsibilities, Roles and Responsibilities, Safety, Safety, Tools and Templates",43
455338,"Facemask Do&#8217;s and Dont&#8217;s Infographic","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, Regulations, Regulatory Agencies",43
27832,"F-759 Free From Medication Error Rates of 5% or More","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",43
39888,"PTSD &#8211; General Information","Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Staff Development, Staff Development, Tools and Templates, Tools and Templates",43
24559,"Survey Form 2786T &#8211; Fire/Smoke Zone Evaluation Worksheet","Assisted Living, Life Safety Code, Life Safety Code Survey, Safety, Survey and Certification, Survey Forms, Survey Forms",43
34038,"Activities of Daily Living &#8211; Rehabilitation &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",43
33805,"Interim Admission &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",42
35089,"HIPAA Security Risk Analysis Tool","**HIPAA Security Quick Start Tool Kit, *HIPAA Security Quick Start Tool Kit, Administrative, Assisted Living, HIPAA, HIPAA, HIPAA Security, Regulations, Regulatory Agencies, Tools, Tools and Templates",42
451875,"Safety Practices for Critical Infrastructure Workers Who May Have Had Exposure to COVID-19","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, Regulations, Regulatory Agencies",42
33832,"Pacemaker &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",42
42794,"Be Prepared for a Tornado","Assisted Living, Emergency Preparedness, Emergency Preparedness, Natural Hazards, Natural Hazards, Safety, Safety, Tornadoes, Tornadoes",42
24619,"Hospitalization Critical Element Pathway: CMS-20123 Form","7. Closed Record Reviews, Long Term Care Survey Process, Survey and Certification",42
451371,"Notification of Enforcement Discretion for Telehealth Remote Communications during the COVID-19 Nationwide Public Health Emergency","Administrative Simplification, Administrative Simplification, Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies",42
23853,"K353 &#8211; Sprinkler System – Maintenance and Testing","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 3: Protection, Section 3: Protection, Survey and Certification",42
35895,"Fire Extinguisher Monthly Visual Inspections Form","Life Safety Code, Maintenance, Tools, Tools and Templates",42
37954,"Licensed Software IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",42
451395,"30 Days to Slow the Spread of Coronavirus (COVID-19) &#8211; The President&#8217;s Guidelines","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, Regulations, Regulatory Agencies",42
35918,"Power Strip and Extension Cord Testing Form","Life Safety Code, Maintenance, Tools, Tools and Templates",42
451919,"F-686: Failure to Follow Physician Ordered Treatments to Prevent the Development/Healing of Pressure Injuries (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",42
41556,"Atypical Antipsychotic Medications: Use in Adults","Assisted Living, Dementia Care / Antipsychotic Drugs, Dementia/ Anti Psychotic Drugs, Government Initiatives, Regulations",42
27736,"F-573 Right to Access/Purchase Copies of Records","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",42
43372,"End-Stage Renal Disease Training Presentation Handouts","Assisted Living, Renal Disease, Renal Disease, Staff Development, Staff Development, Tools and Templates, Tools and Templates",42
452204,"How to Upload COVID-19 CSV Data Files (NHSN)","Assisted Living, CDC, CDC, Compliance Guidelines, Compliance Guidelines, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, Regulations, Regulatory Agencies",42
28014,"F-684: Failure to Provide End of Life Care (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",42
43374,"End-Stage Renal Disease Care Training Pre-Post-Test Questions with Answer Key","Assisted Living, Renal Disease, Renal Disease, Staff Development, Staff Development, Tools and Templates, Tools and Templates",42
455557,"Document Id: 455557 (Deleted)",,42
13191,"Occupational Exposure to Bloodborne Pathogens; Needlesticks and Other Sharps Injuries; Federal Register-Final Rule","2. Regulations, 2. Regulations, Assisted Living, Bloodborne Pathogens, Bloodborne Pathogens, OSHA, OSHA, Safety, Safety",42
43401,"List of HIPPS Codes &#8211; SNF Only","MDS, Payment Information, PDPM",42
456586,"Section GG: Functional Performance OBRA Tool","Administrative, Financial Solutions, MDS, SNF Quality Reporting, Supplemental Tools, Tools and Templates",42
13198,"Exposure Control Plan Poster","5. Miscellaneous, 5. Miscellaneous, Assisted Living, Bloodborne Pathogens, Bloodborne Pathogens, OSHA, OSHA, Safety, Safety",42
33427,"Lending Library Book Sign Out Sheet","Activities, Activities, Activity Forms and Assessments, Activity Forms and Assessments, Assisted Living, Tools and Templates, Tools and Templates",42
34714,"Oklahoma &#8211; Long Term Care Facility Regulations","Long Term Care State Regulations, Oklahoma, State Regulations",42
450719,"Medication Risk/Benefit Analysis Documentation Form","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",42
27814,"F-725 Sufficient Nursing Staff","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",42
39846,"Heart Failure","Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Staff Development, Staff Development, Tools and Templates, Tools and Templates",42
36013,"Scenarios for Pressure Ulcer Coding","MDS, Supplemental Tools, Tools and Templates",42
36783,"Poster: Clean Hands Count (English and Spanish)","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",42
33985,"Use of Anticoagulant &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",42
27845,"F-790 Routine / Emergency Dental Services in SNFs","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",42
36550,"Respiratory Protection in Health-Care Settings","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, Tuberculosis, Tuberculosis",42
451813,"F-600: Failure to Prevent Resident to Resident Sexual Abuse (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",42
24558,"Survey Form 2786R &#8211; Health Care [Medicare-Medicaid]","Assisted Living, Life Safety Code, Life Safety Code Survey, Safety, Survey and Certification, Survey Forms, Survey Forms",42
34058,"Illinois Administrative Code &#8211; Skilled Nursing and Intermediate Care Facilities (Title 77 – Part 300)","Illinois, Long Term Care State Regulations, State Regulations",41
36620,"Assisted Living Entrance/Community Fee Policy","Administration, Administration, Administration, Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",41
38930,"Seven Steps to Correctly Wear a Respirator at Work (English and Spanish)","5. Miscellaneous, 5. Miscellaneous, Assisted Living, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Safety, Safety",41
452116,"F-700: Failure to Assess Resident for the Risk of Bed Rail Entrapment Resulting in Harm (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",41
27687,"The Core Elements of Antibiotic Stewardship for Nursing Homes &#8211; Checklist","Antibiotic Stewardship, Antibiotic Stewardship, Assisted Living, CDC, CDC, Regulations, Regulatory Agencies",41
24623,"CMS Form 2567","8. Surveyor Worksheets, Long Term Care Survey Process, Survey and Certification",41
37945,"Equipment Inventory IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",41
40768,"Medicare and Medicaid Fraud, Waste, and Abuse Prevention Training Presentation (English)","Assisted Living, Billing, Billing, Compliance and Ethics, Compliance and Ethics, Staff Development, Staff Development, Tools and Templates, Tools and Templates",41
455748,"*Compliance Hotline Risk Management Forms Packet","Administrative, Compliance Hotline, Risk Management, Tools and Templates",41
33879,"Recent Surgery &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",41
37981,"Virus Prevention IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",41
43109,"Interim Payment Assessment (IPA) Item Set","Appendices, Appendix H, Forms, MDS",41
42602,"Five Star Ratings (August 2019)","Five Star Quality Rating System, Star Ratings, Survey and Certification",41
23921,"K920 &#8211; Electrical Equipment – Power Cords and Extension Cords","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 9: Health Care Facilities Code Requirements, Section 9: Health Care Facilities Code Requirements, Survey and Certification",41
28017,"F-688: Failure to Implement Splint to Prevent Further Decline in ROM (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",41
444273,"Antibiotic Resistance Threats in the United States 2019","Assisted Living, CDC, CDC, Drug Resistant Organisms, Drug Resistant Organisms, Regulations, Regulatory Agencies",41
42866,"Care and Treatment of Adolescents Policy","Assisted Living, Government Initiatives, MEGA Rule, Nursing, Nursing, Nursing, Nursing Processes, Nursing Processes, Nursing Processes, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",41
12682,"Section F: Preferences for Customary Routine and Activity","*RAI Manual, Chapter 3, MDS",41
28045,"F-842: Failure to Maintain Test Results (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",41
33457,"Basket Ball Toss Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",41
41660,"VIS: Influenza Vaccine (Inactivated or Recombinant)","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, VIS Statements, VIS Statements",41
38087,"Servicing Product Dispensers Policy","Assisted Living, Government Initiatives, Maintenance, Maintenance, Maintenance, Maintenance, MEGA Rule, Phase 1, Physical Plant, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",41
450257,"Ostomy Care: Assessment and Management Basics Pre/Post Test Questions with Answer Key","Assisted Living, Ostomy Care, Ostomy Care, Staff Development, Staff Development, Tools and Templates, Tools and Templates",41
22742,"Provider Compliance Tips for Negative Pressure Wound Therapy","CMS, Medicare, Provider Guides, Regulatory Agencies",41
33495,"Table Bowling Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",41
453621,"Five-Star Ratings (May 2020)","Five Star Quality Rating System, Star Ratings, Survey and Certification",41
27907,"F-925 Maintains Effective Pest Control Program","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",40
13064,"Be Prepared for an Active Shooter","Active Shooter, Active Shooter, Assisted Living, Emergency Preparedness, Emergency Preparedness, Man Made Hazards, Man Made Hazards, Safety, Safety",40
454925,"Five-Star Ratings (July 2020)","Five Star Quality Rating System, Star Ratings, Survey and Certification",40
39951,"FEMA Customizable Hazard-Specific Scenarios","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Safety, Safety, Staff Development, Staff Development, Testing and Training, Testing and Training, Testing and Training, Tools and Templates, Tools and Templates",40
24600,"Dental Status and Services Critical Element Pathway: CMS-20070 Form","5. Investigation, Long Term Care Survey Process, Survey and Certification",40
33829,"Osteoporosis &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",40
24630,"Surveyor Notes Worksheet","8. Surveyor Worksheets, Long Term Care Survey Process, Survey and Certification",40
33851,"Potential for Opportunistic Infection Related to Medical Condition &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",40
452673,"Medicare and Medicaid Programs; Additional Policy and Regulatory Revisions in Response to the COVID-19 PHE and Delay of Certain Reporting Requirements for the SNF QRP &#8211; Interim Final Rule","2020 Federal Register, Federal Register, Survey and Certification",40
33348,"Florida Statutes &#8211; Assisted Care Communities/Part I &#8211; Assisted Living Facilities (429.01-429.55)","ALF State Regulations, Assisted Living, Assisted Living State Regulations, Florida, Florida, Regulations, State Regulations",40
29766,"Long Term, Home Health, and Hospice Care Planning Guide for Public Health Emergencies","Administrative, Community Based Risk Assessment, Community Based Risk Assessment, Facility Assessment, Facility Assessment, Government Initiatives, MEGA Rule, Phase 2, Tools and Templates",40
37963,"Physical Equipment Security IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",40
32610,"Skilled Nursing Facility Prospective Payment System","MDS, Payment Information, PDPM",40
37504,"Provider Compliance Tips for Nebulizers and Related Drugs","CMS, Medicare, Provider Guides, Regulatory Agencies",40
40332,"Phase 2: Freedom from Abuse, Neglect, and Exploitation","Assisted Living, Staff Development, Staff Development, Surveyor Training, Surveyor Training, Tools and Templates, Tools and Templates",40
453522,"Senate Letter to CMS and CDC Regarding Reopening Nursing Homes for Visitation (COVID-19)","Congress, Regulatory Agencies",40
40853,"FY2020 ICD-10-CM Alphabetic Index to Diseases and Injuries","Code Sets, ICD Codes, ICD-10",40
33956,"Smoking &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",40
33454,"Balloon Volleyball Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",40
451527,"Document Id: 451527 (Deleted)",,40
40698,"Understanding PTSD and PTSD Treatment","HHS, Regulatory Agencies",40
27908,"F-926 Smoking Policies","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",39
451589,"QSO Letter 20-23: Guidance for Infection Control and Prevention of COVID-19 in Intermediate Care Facilities for Individuals with Intellectual Disabilities and Psychiatric Residential Treatment Facilities","2020 Fiscal Year, Survey and Certification, Survey and Certification Letters",39
34081,"Kansas &#8211; Statutes and Regulation for the Licensure and Operation of Nursing Facilities","Kansas, Long Term Care State Regulations, State Regulations",39
454947,"COVID-19 Knowledge for the Front Line Staff Presentation","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Regulations, Regulatory Agencies, Training, Training",39
34355,"Document Id: 34355 (Deleted)",,39
451891,"F-678: Failure to Initiate CPR on a Resident that was Full Code Status Resulting in Death (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",39
25912,"Payroll-Based Journal (PBJ) System &#8211; Frequently Asked Questions (Updated May 2020)","Five Star Quality Rating System, Payroll Based Journal, Survey and Certification",39
35896,"Appendix Z &#8211; Emergency Preparedness for All Provider and Certified Supplier Types","Appendices, State Operations Manual (SOM), Survey and Certification",39
37948,"Hardware Abuse IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",39
37951,"Information Technology Work Log IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",39
44119,"Clinician Outreach: Enhanced Barrier Precautions in Nursing Homes to Prevent the Spread of Novel or Targeted MDROs","Assisted Living, CDC, CDC, Drug Resistant Organisms, Drug Resistant Organisms, Regulations, Regulatory Agencies",39
13161,"Bed Bugs: Prevention, Detection, and Control","Assisted Living, EPA, EPA, General Information, General Information, Safety, Safety",39
27514,"NIH Public Access: Surveillance Definitions &#8211; McGeer Criteria","Antibiotic Stewardship, Antibiotic Stewardship, Assisted Living, CDC, CDC, Regulations, Regulatory Agencies",39
40828,"HIPAA Security Rule Policies and Tools","**HIPAA Security Quick Start Tool Kit, *HIPAA Security Quick Start Tool Kit, Administrative, Assisted Living, HIPAA, HIPAA, HIPAA Security, Regulations, Regulatory Agencies, Tools, Tools and Templates",39
27773,"F-641 Accuracy of Assessments","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",39
13184,"Personal Protective Equipment (PPE) Reduces Exposure to Bloodborne Pathogens Fact Sheet","1. Fact Sheets, 1. Fact Sheets, 1. Fact Sheets, 1. Fact Sheets, Assisted Living, Bloodborne Pathogens, Bloodborne Pathogens, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Safety, Safety",39
43403,"Definition and Uses of Health Insurance Prospective Payment System Codes (HIPPS Codes)","MDS, Payment Information, PDPM",39
39832,"End of Life &#8211; Helping with Comfort and Care","Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Staff Development, Staff Development, Tools and Templates, Tools and Templates",39
27804,"F-697 Pain Management","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",39
455580,"COVID-19 County Positivity Rates (Data from August 20-26, 2020)","COVID-19 Nursing Home Data, Survey and Certification",39
23968,"E0036 &#8211; Emergency Prep Training and Testing","Appendix Z (E-Tags), Survey and Certification",39
23969,"E0037 &#8211; Emergency Prep Training Program","Appendix Z (E-Tags), Survey and Certification",39
37033,"Incident Management Team Assignments","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Roles and Responsibilities, Roles and Responsibilities, Roles and Responsibilities, Safety, Safety, Tools and Templates",39
27846,"F-791 Routine / Emergency Dental Services in NFs","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",39
23510,"Discharge Planning Checklist (For Patients and Caregivers)","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",39
450042,"High Risk Event Investigation Statement Form","Administrative, High Risk Events, Risk Management, Tools and Templates",39
24579,"Initial Pool Process: Resident Observation","3. Initial Pool Process, Long Term Care Survey Process, Survey and Certification",38
452868,"MDS 3.0 Item Set Change History for October 2020 (Version 1.17.2)","*RAI Manual, MDS, MDS 3.0 Updates",38
450055,"High Risk Event Investigative Summary","Administrative, High Risk Events, Risk Management, Tools and Templates",38
