"Date Posted","Document ID",Author,"Document Title",Categories,"File URL","Last Modified"
05/11/2023,41387,Lee-Ann.Arner,"CMS Process for HIPAA Administrative Simplification Compliance Review &#8211; Infographic","Regulatory Agencies, HIPAA, Administrative Simplification",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/07/HIPAA-AS-Compliance-Review-Infographic.pdf,"March 6, 2024 @ 2:25 pm by polly.smith"
05/10/2023,34138,Mandy.Lytle,"Mississippi &#8211; Minimum Standards for Nursing Homes","State Regulations, Long Term Care State Regulations, Mississippi",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/MS-LTC-Regulations.pdf,"May 10, 2023 @ 8:21 am by polly.smith"
05/08/2023,460392,Michele.mummert,"QSO Letter 20-38 (EXPIRED): Additional Policy and Regulatory Revisions in Response to the COVID-19 PHE Related to LTC Facility Testing Requirements","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2023 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2022/09/QSO-20-38-NH-Testing-Expired-5.8.23.pdf,"October 2, 2023 @ 10:32 am by Lee-Ann.Arner"
05/08/2023,450148,Kathy.Burrows,"Infection Control Guidance: SARS-CoV-2","Regulatory Agencies, CDC, Coronavirus",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/CDC-Coronavirus-Infection-Control-Guidance-SARS-CoV-2-5.8.23.pdf,"October 1, 2024 @ 3:58 pm by Lee-Ann.Arner"
05/05/2023,492086,Lee-Ann.Arner,"How To Tell If Your N95 Respirator Is NIOSH Approved (Video)","Regulatory Agencies, CDC, Fact Sheets",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/How-To-Tell-If-Your-N95-Respirator-Is-NIOSH-Approved-Video.pdf,"February 28, 2024 @ 1:17 pm by polly.smith"
05/05/2023,492085,Lee-Ann.Arner,"The 4 E&#8217;s of an Effective Hand Hygiene Program","Tools and Templates, Nursing, Infection Control, Training, Staff Development, Infection Control, Prevention",https://www.cdc.gov/clean-hands/hcp/training/index.html#cdc_training_materials_section_1-the-4-es-of-an-effective-hand-hygiene-program,"May 21, 2024 @ 11:57 am by polly.smith"
05/05/2023,492083,Lee-Ann.Arner,"FDA Safety Communication: Do Not Use Certain SD Biosensor Pilot COVID-19 At-Home Tests","Regulatory Agencies, FDA, Medical Devices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/FDA-Safety-Communication-SD-Biosensor-COVID-Tests.pdf,"March 4, 2024 @ 1:50 pm by polly.smith"
05/05/2023,492044,Lee-Ann.Arner,"Transmittal #12015 &#8211; Skilled Nursing Facility (SNF) 5-Claim Probe and Educate Review","Financial, CMS Manuals, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/Transmittal-12015OTN.pdf,"June 23, 2023 @ 3:19 pm by Lee-Ann.Arner"
05/05/2023,492040,Lee-Ann.Arner,"Transmittal #12013 &#8211; Inflation Reduction Act Section 11407: Limitations on Monthly Coinsurance and Adjustments to Supplier Payment Under Medicare Part B for Insulin Furnished Through Durable Medical Equipment (DME) – IMPLEMENTATION","Financial, CMS Manuals, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/Transmittal-12013CP.pdf,"May 5, 2023 @ 1:25 pm by Lee-Ann.Arner"
05/02/2023,491680,Lee-Ann.Arner,"Cybersecurity Checklists","Regulatory Agencies, ASTP/ONC",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/ONC-Cybersecurity-Checklists.pdf,"May 3, 2023 @ 7:42 am by Lee-Ann.Arner"
05/02/2023,37577,Mpurkaya,"Guidance for Collection, Transport, and Submission of Specimens for Ebola Virus Testing &#8211; Poster","Regulatory Agencies, CDC, Ebola",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/05/CDC-Ebola-Collection-Transport-and-Submission-Poster.pdf,"February 28, 2024 @ 1:18 pm by polly.smith"
05/02/2023,37574,Mpurkaya,"Think Ebola &#8211; Early Recognition is Critical Poster","Regulatory Agencies, CDC, Ebola",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/05/CDC-Think-Ebola-Poster.pdf,"February 28, 2024 @ 1:18 pm by polly.smith"
05/02/2023,491561,Lee-Ann.Arner,"Ebola Preparedness: PPE Guidelines Introduction (Video)","Regulatory Agencies, CDC, Ebola",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/Ebola-Preparedness-PPE-Guidelines-Introduction-Video.pdf,"February 28, 2024 @ 1:18 pm by polly.smith"
05/01/2023,491483,Lee-Ann.Arner,"White House Announces End of COVID-⁠19 Vaccination Requirements for Federal Employees, Contractors, International Travelers, Head Start Educators, and CMS-Certified Facilities","Regulatory Agencies, Congress",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/White-House-End-of-COVID-19-Vaccination-Requirements.pdf,"May 1, 2023 @ 6:37 pm by Lee-Ann.Arner"
05/01/2023,491437,Lee-Ann.Arner,"OSHA Instruction: National Emphasis Program &#8211; Workplace Falls","Safety, OSHA, Walking/Working Surfaces – Slips, Trips and Falls, 5. Miscellaneous",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/OSHA-Instruction-National-Emphasis-Program-Falls-CPL_03-00-025.pdf,"March 12, 2024 @ 3:47 pm by Lee-Ann.Arner"
05/01/2023,491400,Lee-Ann.Arner,"Tips for Healthcare Facilities: Cybersecurity Incident Preparedness and Response (Video)","Regulatory Agencies, FDA, Medical Devices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/Tips-for-Healthcare-Facilities-Cybersecurity-Incident-Preparedness-and-Response-Video.pdf,"March 4, 2024 @ 1:51 pm by polly.smith"
05/01/2023,36116,Mpurkaya,"Non-Pharmacological Interventions","Tools and Templates, Social Services, Forms and Checklists",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/Non-Pharmacological-Interventions.pdf,"May 26, 2025 @ 9:47 am by Lee-Ann.Arner"
04/29/2023,39906,Mpurkaya,Stroke,"Tools and Templates, Staff Development, Disease Processes – Quick Look",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Stroke-Fact-Sheet-4.2023.pdf,"March 26, 2024 @ 1:45 pm by Michele.mummert"
04/27/2023,490674,Lee-Ann.Arner,"Antibiotic Resistance: Federal Agencies Have Taken Steps to Combat the Threat, But Additional Actions Needed","Regulatory Agencies, GAO, 2023 Reports",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/GAO-23-Antibitoic-Resistance.pdf,"April 27, 2023 @ 1:55 pm by Lee-Ann.Arner"
04/26/2023,490524,Lee-Ann.Arner,"Five Star Ratings (April 2023)","Survey and Certification, Five Star Quality Rating System, Star Ratings",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Star-Ratings-April-2023.xlsx,"April 26, 2023 @ 2:31 pm by Lee-Ann.Arner"
04/26/2023,490522,Lee-Ann.Arner,"Special Focus Facility List (April 2023)","Survey and Certification, Five Star Quality Rating System, Special Focus Facility",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/SFF-List-April-2023.pdf,"April 26, 2023 @ 2:31 pm by Lee-Ann.Arner"
04/26/2023,490519,Lee-Ann.Arner,"State-Level Health Inspection Cut Point Table (April 2023)","Survey and Certification, Five Star Quality Rating System, Health Inspections",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Cut-Point-Tables-April-2023.pdf,"April 26, 2023 @ 2:32 pm by Lee-Ann.Arner"
04/24/2023,490275,Polly.smith,"Coffee with a Side of Laughs Activity Plan","Tools and Templates, Activities, Activity Plans",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Coffee-with-a-Side-of-Laughs-Activity-Plan.docx,"March 18, 2024 @ 12:52 pm by polly.smith"
04/24/2023,39458,Mpurkaya,"Catheterization Validation Checklists","Tools and Templates, Staff Development, Bladder and Bowel, Competencies and Skills",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Catheterization-Validation-Checklists.docx,"March 26, 2024 @ 12:13 pm by polly.smith"
04/21/2023,489979,Lee-Ann.Arner,"Transmittal #11995 &#8211; Medicare Policy Updates for Dental Services as Finalized in the Calendar Year (CY) 2023 Physician Fee Schedule (MPFS) Final Rule","Financial, CMS Manuals, Transmittals, Transmittals: 100-02 Medicare Benefit Policy Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Transmittal-11995BP.pdf,"April 21, 2023 @ 2:02 pm by Lee-Ann.Arner"
04/21/2023,489977,Lee-Ann.Arner,"Transmittal #11962 &#8211; Updates of Chapters 4 and 8 in Publication (Pub.) 100-08, Including Point of Contact Clarification and Update to Statistical Sampling Terminology","Financial, CMS Manuals, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Transmittal-11962PI.pdf,"April 21, 2023 @ 1:48 pm by Lee-Ann.Arner"
04/21/2023,451086,Lee-Ann.Arner,"CMS COVID-19 FAQs on Medicare Fee-for-Service (FFS) Billing (Updated 4/20/23)","Regulatory Agencies, CMS, Medicare, Fact Sheets",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/CMS-COVID-19-Medicare-FFS-FAQ-4.20.23.pdf,"April 21, 2023 @ 4:16 pm by Lee-Ann.Arner"
04/20/2023,22908,Mstypinski,Oxycodone,"Regulatory Agencies, DEA",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/oxycodone-4.23.pdf,"March 12, 2024 @ 3:00 pm by Michele.mummert"
04/19/2023,489602,Lee-Ann.Arner,"iQIES MDS Upload an Assessment User Manual Version 1.0","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/iQIES-MDS-Upload-an-Assessment-User-Manual-v1.0-04.17.2023.pdf,"April 27, 2023 @ 3:10 pm by Lee-Ann.Arner"
04/19/2023,489601,Lee-Ann.Arner,"How to Upload an MDS Assessment to iQIES (Video)","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/How-to-Upload-an-MDS-Assessment-to-iQIES-Video.pdf,"August 2, 2023 @ 12:04 pm by polly.smith"
04/18/2023,489563,Polly.smith,"Warning Signs of Substance Use Disorder &#8211; Infographic","Tools and Templates, Social Services, Forms and Checklists",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Warning-Signs-of-Substance-Use-Disorder.pdf,"May 26, 2025 @ 9:47 am by Lee-Ann.Arner"
04/18/2023,489561,Lee-Ann.Arner,"White House Fact Sheet and Executive Order:  Increasing Access to High-Quality Care and Supporting Caregivers","Regulatory Agencies, Congress",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/White-House-Fact-Sheet-and-EO-Access-to-Care.pdf,"April 18, 2023 @ 3:43 pm by Lee-Ann.Arner"
04/18/2023,35266,Mpurkaya,"Environmental Services Terminal Cleaning Monitoring Checklist","Tools and Templates, Environmental Services, Forms and Checklists, Maintenance, Physical Plant, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Environmental-Services-Terminal-Cleaning-Monitoring-Checklist.docx,"June 11, 2024 @ 3:55 pm by Lee-Ann.Arner"
04/18/2023,35900,Mpurkaya,"Life Safety Schedule","Tools and Templates, Maintenance, Life Safety Code, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Life-Safety-Schedule.docx,"April 18, 2023 @ 9:31 am by polly.smith"
04/18/2023,35855,Mpurkaya,"Elevator Maintenance Documentation Form","Tools and Templates, Maintenance, Life Safety Code, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Elevator-Maintenance-Documentation-Form.docx,"April 18, 2023 @ 9:29 am by polly.smith"
04/18/2023,35260,Mpurkaya,"Environmental Room Attendants Checklist","Tools and Templates, Environmental Services, Forms and Checklists, Maintenance, Physical Plant, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Environmental-Room-Attendants-Checklist.xlsx,"June 11, 2024 @ 3:55 pm by Lee-Ann.Arner"
04/17/2023,489550,Lee-Ann.Arner,"MedPAC Report: Assessing the Need for Medicare Safety Net Payments for SNFs","Regulatory Agencies, MedPAC",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/MedPAC-Assessing-the-Need-Medicare-Safety-Net-Payments-April-2023.pdf,"April 17, 2023 @ 2:47 pm by Lee-Ann.Arner"
04/17/2023,23655,Kathy.Burrows,"Health Industry Cybersecurity Practices: Managing Threats and Protecting Patients &#8211; 2023 Edition","Regulatory Agencies, ASTP/ONC",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/01/ONC-Health-Industry-Cybersecurity-Practices-2023.pdf,"May 3, 2023 @ 7:42 am by Lee-Ann.Arner"
04/16/2023,478152,Lee-Ann.Arner,"Older Adults are at High Risk for Severe RSV Infection &#8211; Fact Sheet","Regulatory Agencies, CDC, Fact Sheets",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2022/11/CDC-FS-Older-Adults-RSV-2023.pdf,"September 12, 2024 @ 9:38 am by Lee-Ann.Arner"
04/14/2023,489441,Lee-Ann.Arner,"Substance Use Disorder Treatment for People With Co-Occurring Disorders: A Treatment Improvement Protocol","Regulatory Agencies, SAMHSA",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/SAMHSA-SUD-Treatment-Improvement-Protocol-TIP-42.pdf,"June 22, 2023 @ 11:07 am by Lee-Ann.Arner"
04/14/2023,489439,Lee-Ann.Arner,"Understanding Bipolar Disorder","Regulatory Agencies, SAMHSA",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/SAMHSA-Understanding-Bipolar-Disorder.pdf,"November 14, 2023 @ 9:14 am by Lee-Ann.Arner"
04/14/2023,489437,Lee-Ann.Arner,"Understanding Schizophrenia","Regulatory Agencies, SAMHSA",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/SAMHSA-Understanding-Schizophrenia.pdf,"November 14, 2023 @ 9:14 am by Lee-Ann.Arner"
04/14/2023,489435,Lee-Ann.Arner,"Transmittal #11949 &#8211; Third Policy Change Request (CR) Regarding Implementation of the Provider Enrollment, Chain and Ownership System (PECOS) 2.0","Financial, CMS Manuals, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Transmittal-11949PI.pdf,"April 14, 2023 @ 1:01 pm by Lee-Ann.Arner"
04/14/2023,489433,Lee-Ann.Arner,"Transmittal #11948 &#8211; Updates of Publication (Pub.) 100-15, Including Revisions to Chapters 1 and 2, and the Addition of Chapters 3, 4, 5, and Appendices","Financial, CMS Manuals, Transmittals, Transmittals: 100-15 Medicaid Program Integrity Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Transmittal-11948MPI.pdf,"April 14, 2023 @ 12:59 pm by Lee-Ann.Arner"
04/13/2023,489412,Lee-Ann.Arner,"Drug Safety Communication: FDA Updates Prescribing Information for All Opioid Pain Medications","Regulatory Agencies, FDA, Drugs",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FDA-Drug-Safety-Communication-Opioid-Prescripbing-Information.pdf,"March 4, 2024 @ 1:33 pm by polly.smith"
04/13/2023,489389,Lee-Ann.Arner,"Notice of Expiration of Certain HIPAA Notifications of Enforcement Discretion Issued in Response to the COVID–19 Nationwide Public Health Emergency","Survey and Certification, Federal Register, 2023 Federal Register",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FR-23-Notice-of-Expiration-of-Certain-Notifications-of-Enforcement.pdf,"April 13, 2023 @ 1:55 pm by Lee-Ann.Arner"
04/13/2023,458938,Michele.mummert,"Provider Demographic Update Process","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2022/10/iQIES-Provider-Demographic-Updates.pdf,"April 13, 2023 @ 3:12 pm by Lee-Ann.Arner"
04/12/2023,489307,Lee-Ann.Arner,"Policy and Technical Changes to Medicare Advantage Program and Medicare Prescription Drug Benefit Programs, Medicare Cost Plan Program and Programs of All-Inclusive for the Elderly – Final Rule for Contract Year 2024","Survey and Certification, Federal Register, 2023 Federal Register",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FR-23-CY-2024-MA-Plans-and-Part-D.pdf,"April 12, 2023 @ 2:31 pm by Lee-Ann.Arner"
04/12/2023,489264,Lee-Ann.Arner,"CMS Did Not Accurately Report on Care Compare One or More Deficiencies Related to Health, Fire Safety, and Emergency Preparedness for an Estimated Two-Thirds of Nursing Homes","Regulatory Agencies, OIG, 2023 Releases",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/OIG-23-CMS-Did-Not-Accurately-Report-on-Care-Compare.pdf,"April 12, 2023 @ 7:55 am by Lee-Ann.Arner"
04/11/2023,513391,Michele.mummert,"Managing Hazardous Drug Exposures: Information for Healthcare Settings","Regulatory Agencies, CDC, Compliance Guidelines",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2024/04/Managing-Hazardous-Drug-Exposures-Info-for-HC-Settings.pdf,"April 11, 2024 @ 10:35 am by Michele.mummert"
04/10/2023,474278,Lee-Ann.Arner,"Admin Info Letter 22-09 (REVISED): Guidance for Federal Monitoring Surveys (FMS)","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2022 Fiscal Year, 2023 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2022/09/Admin-Info-22-09-ALL-Revised.pdf,"April 10, 2023 @ 3:23 pm by Lee-Ann.Arner"
04/10/2023,12413,Kathy.Burrows,"PEPPER User&#8217;s Guide: SNF Program for Evaluating Payment Patterns Electronic Report (Eleventh Edition)","Financial, Billing Compliance, PEPPER",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Fin-BC-SNF-PEPPER-Users-Guide-11th-Ed.pdf,"February 6, 2024 @ 8:21 am by Lee-Ann.Arner"
04/10/2023,489075,Polly.smith,"Dietary Aide &#8211; Dishwasher Competency Checklist","Tools and Templates, Food and Nutrition Service, Competency/Job Description, Staff Development, Competencies and Skills",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Dietary-Aide-Dishwasher-Competency-Checklist.docx,"March 19, 2024 @ 10:17 am by polly.smith"
04/10/2023,489071,Lee-Ann.Arner,"Prospective Payment System and Consolidated Billing for SNFs; Updates to QRP and VBP for FY 2024 – Proposed Rule","Survey and Certification, Federal Register, 2023 Federal Register",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FR-23-SNF-PPS-PR-FY-2024.pdf,"April 10, 2023 @ 8:34 am by Lee-Ann.Arner"
04/06/2023,22629,Mstypinski,"CMS-R-131 Advance Beneficiary Notice of Noncoverage (ABN) Form","Regulatory Agencies, CMS, Medicare, Forms",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2020/07/CMS-R-131-Forms-Packet.pdf,"April 6, 2023 @ 2:05 pm by Lee-Ann.Arner"
04/05/2023,458838,Lee-Ann.Arner,"Alzheimer&#8217;s Disease Fact Sheet","Regulatory Agencies, NIH, Clinical Staff Education, Family Education",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/03/Alzheimers-Disease-Fact-Sheet-NIH.pdf,"February 5, 2025 @ 10:23 am by Lee-Ann.Arner"
04/05/2023,450113,Kathy.Burrows,"Non-LTC Regulatory Updates 2019: Lesson 17 &#8211; Long Term Care Facilities","Tools and Templates, Staff Development, Emergency Preparedness",https://qsep.cms.gov/pubs/EPlayer.aspx?cid=0CMS_NLTC_REGUPDATE2019&amp;sco=a6caaf2d-c33e-ea11-82af-0aedc9e7d4fe&amp;sv=0,"March 19, 2024 @ 10:17 am by polly.smith"
04/05/2023,485534,Polly.smith,"Compliance and Ethics Program: Standards, Policies, and Procedures Training Presentation Pre-Post Test (Questions with Answer Key)","Tools and Templates, Administrative, Compliance and Ethics, Training, Staff Development, Competencies and Skills, Compliance and Ethics, Compliance and Ethics Program",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Compliance-and-Ethics-Training-Program-Pre-Post-Test.docx,"March 11, 2025 @ 11:01 am by Lee-Ann.Arner"
04/05/2023,461237,Polly.smith,"Medicare Beneficiary Notices Training Presentation Handout","Tools and Templates, Staff Development, Billing",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Medicare-Beneficiary-Notices-Training-Presentation-Handout.pdf,"March 19, 2024 @ 10:17 am by polly.smith"
04/05/2023,485468,Polly.smith,"Emergency Preparedness Training Plan","Safety, Emergency Preparedness, Emergency Preparedness Tools, Testing and Training, Tools and Templates, Administrative, Emergency Preparedness, Testing and Training, Staff Development, Emergency Preparedness",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Emergency-Preparedness-Training-Plan.docx,"March 18, 2024 @ 10:03 am by polly.smith"
04/05/2023,460213,Polly.smith,"Consolidated Billing: Medicare Part A Skilled Nursing Episode of Care Training Presentation Handout","Tools and Templates, Staff Development, Billing",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Consolidated-Billing-Training-Presentation-Handout.pdf,"March 19, 2024 @ 10:20 am by polly.smith"
04/05/2023,39951,Mpurkaya,"FEMA Organizational Tabletop Exercises: Customizable Hazard-Specific Scenarios","Safety, Emergency Preparedness, Emergency Preparedness Tools, Testing and Training, Tools and Templates, Administrative, Emergency Preparedness, Testing and Training, Staff Development, Emergency Preparedness",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FEMA-Organizational-Tabletop-Exercises-Customizable-Hazard-Specific-Scenarios.pdf,"March 18, 2024 @ 10:08 am by polly.smith"
04/05/2023,35678,Mpurkaya,"Neuro Check Assessment Form","Tools and Templates, Nursing, Falls Prevention, Forms and Checklists, Supplemental Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Neuro-Check-Assessment-Form.docx,"June 11, 2024 @ 3:41 pm by Lee-Ann.Arner"
04/05/2023,40311,Mpurkaya,"NFPA 99: Health Care Facilities Code Training","Tools and Templates, Staff Development, Emergency Preparedness, Workplace Safety",https://qsep.cms.gov/pubs/CourseMenu.aspx?cid=0CMSNFPA99_ONL,"March 19, 2024 @ 10:20 am by polly.smith"
04/05/2023,460211,Polly.smith,"Consolidated Billing: Medicare Part A Skilled Nursing Episode of Care Training Presentation","Tools and Templates, Staff Development, Billing",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Consolidated-Billing-Training-Presentation.pdf,"March 19, 2024 @ 10:21 am by polly.smith"
04/05/2023,29734,Mstypinski,"Examples of Compliance Issues","Tools and Templates, Administrative, Compliance and Ethics, Training, Staff Development, Compliance and Ethics, Compliance and Ethics Program",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Examples-of-Compliance-Issues.pdf,"March 11, 2025 @ 11:01 am by Lee-Ann.Arner"
04/05/2023,461234,Polly.smith,"Medicare Beneficiary Notices Training Presentation","Tools and Templates, Staff Development, Billing",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Medicare-Beneficiary-Notices-Training-Presentation.pptx,"March 19, 2024 @ 10:22 am by polly.smith"
04/05/2023,29764,Mstypinski,"Fire Drill Form and Attendees Sign In Sheet","Safety, Emergency Preparedness, Emergency Preparedness Tools, Testing and Training, Tools and Templates, Administrative, Emergency Preparedness, Testing and Training, Maintenance, Life Safety Code, Tools, Staff Development, Emergency Preparedness",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Fire-Drill-Form-and-Attendees-Sign-In-Sheet.pdf,"June 11, 2024 @ 3:59 pm by Lee-Ann.Arner"
04/05/2023,31144,Mstypinski,"Disaster Drill Form and Attendees Sign In Sheet","Safety, Emergency Preparedness, Emergency Preparedness Tools, Testing and Training, Tools and Templates, Administrative, Emergency Preparedness, Testing and Training, Maintenance, Life Safety Code, Tools, Staff Development, Emergency Preparedness",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Disaster-Drill-Form-and-Attendees-Sign-In-Sheet.pdf,"June 11, 2024 @ 3:59 pm by Lee-Ann.Arner"
04/04/2023,488674,Lee-Ann.Arner,"Abbott Issues Safety Notification for FreeStyle Libre® Family of Readers","Regulatory Agencies, FDA, Medical Devices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/FDA-Safety-Notification-Abbott-FreeStyle-Libre.pdf,"March 4, 2024 @ 1:51 pm by polly.smith"
04/04/2023,488615,Polly.smith,"Tips for Managing Agitation, Aggression, and Sundowning","Regulatory Agencies, NIH, Family Education",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Tips-for-Managing-Aggression-Agitation-and-Sundowning.pdf,"February 4, 2025 @ 10:41 am by Lee-Ann.Arner"
04/04/2023,488606,Polly.smith,"Dietary Cook Competency Checklist","Tools and Templates, Food and Nutrition Service, Competency/Job Description, Staff Development, Competencies and Skills",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Dietary-Cook-Competency-Checklist.docx,"March 19, 2024 @ 10:22 am by polly.smith"
04/04/2023,488603,Michele.mummert,"CMS Medicare Fee for Service Recovery Audit Program Region 2 RAC Update","Financial, Billing Compliance, RA",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/04/Medicare-FFS-RAC-Update-March-2023.pdf,"April 4, 2023 @ 9:24 am by Michele.mummert"
